OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD200879,2025-04-08,C56622,Phone,2,548,932 Main St,Gift Card,Shipped,TRK86373987,3,NO COUPON,Instagram,1095
ORD200880,2025-03-12,C85074,Laptop,4,234,506 Main St,Online,Shipped,TRK63133878,8,SAVE10,Facebook,935
ORD200881,2023-01-03,C59579,Tablet,2,449,386 Main St,Credit Card,Pending,TRK48000034,6,NO COUPON,Instagram,898
ORD200882,2025-06-28,C43335,Phone,2,274,533 Main St,Cash,Delivered,TRK91848650,6,FREESHIP,Referral,548
ORD200883,2025-05-13,C43595,Printer,5,561,451 Main St,Online,Delivered,TRK25317348,9,FREESHIP,Facebook,2807
ORD200884,2024-05-15,C71471,Chair,1,596,817 Main St,Gift Card,Shipped,TRK52137079,4,NO COUPON,Instagram,596
ORD200885,2024-04-07,C61090,Laptop,4,516,387 Main St,Credit Card,Shipped,TRK36388962,7,FREESHIP,Google,2062
ORD200886,2023-10-25,C29620,Phone,1,460,792 Main St,Credit Card,Returned,TRK22046456,1,NO COUPON,Google,460
ORD200887,2024-12-19,C67932,Chair,3,172,857 Main St,Debit Card,Delivered,TRK88547534,7,NO COUPON,Google,515
ORD200888,2024-07-23,C14427,Laptop,2,267,833 Main St,Credit Card,Pending,TRK58024529,3,NO COUPON,Instagram,534
ORD200889,2024-10-27,C36725,Monitor,5,651,350 Main St,Credit Card,Cancelled,TRK16808790,8,WINTER15,Email,3254
ORD200890,2023-08-11,C51921,Laptop,3,440,943 Main St,Debit Card,Pending,TRK85741716,5,NO COUPON,Google,1319
ORD200891,2023-11-11,C36534,Monitor,3,655,918 Main St,Cash,Returned,TRK38952138,7,SAVE10,Referral,1964
ORD200892,2024-06-04,C72043,Desk,1,395,480 Main St,Cash,Shipped,TRK40896408,2,FREESHIP,Referral,395
ORD200893,2023-03-21,C99533,Monitor,1,678,696 Main St,Cash,Pending,TRK55701253,4,FREESHIP,Referral,678
ORD200894,2023-05-23,C90852,Tablet,3,575,852 Main St,Online,Cancelled,TRK37551831,8,WINTER15,Instagram,1725
ORD200895,2023-11-09,C81882,Chair,3,155,832 Main St,Debit Card,Pending,TRK62371264,6,WINTER15,Facebook,464
ORD200896,2024-10-18,C85466,Desk,3,147,102 Main St,Gift Card,Shipped,TRK66764177,3,FREESHIP,Google,442
ORD200897,2024-09-03,C87995,Laptop,4,481,358 Main St,Gift Card,Delivered,TRK38730545,5,SAVE10,Instagram,1926
ORD200898,2025-03-05,C44619,Monitor,3,158,742 Main St,Cash,Shipped,TRK66662528,6,NO COUPON,Referral,475
ORD200899,2025-04-23,C99904,Printer,2,323,552 Main St,Online,Pending,TRK83843411,3,SAVE10,Instagram,647
ORD200900,2025-02-07,C52342,Laptop,5,74,991 Main St,Debit Card,Pending,TRK67342586,9,NO COUPON,Instagram,369
ORD200901,2024-04-28,C44277,Tablet,1,459,839 Main St,Debit Card,Returned,TRK79321479,4,WINTER15,Referral,459
ORD200902,2024-07-13,C61162,Monitor,4,180,813 Main St,Debit Card,Cancelled,TRK76712124,7,NO COUPON,Facebook,721
ORD200903,2023-05-17,C80868,Monitor,3,473,205 Main St,Credit Card,Pending,TRK56186636,7,NO COUPON,Email,1420
ORD200904,2025-02-05,C16693,Monitor,4,237,262 Main St,Cash,Cancelled,TRK41146508,8,WINTER15,Referral,950
ORD200905,2023-11-23,C67818,Laptop,1,442,101 Main St,Gift Card,Pending,TRK81978113,6,FREESHIP,Facebook,442
ORD200906,2024-09-03,C49938,Monitor,1,62,141 Main St,Cash,Returned,TRK80175572,2,NO COUPON,Email,62
ORD200907,2024-08-04,C90898,Desk,5,298,583 Main St,Gift Card,Cancelled,TRK52935170,7,WINTER15,Referral,1492
ORD200908,2025-05-06,C35117,Desk,2,698,332 Main St,Credit Card,Cancelled,TRK27155709,2,SAVE10,Google,1396
ORD200909,2024-05-27,C60203,Tablet,2,292,569 Main St,Cash,Shipped,TRK76525279,5,FREESHIP,Instagram,584
ORD200910,2024-05-31,C36174,Printer,3,309,348 Main St,Cash,Delivered,TRK26397548,3,SAVE10,Instagram,927
ORD200911,2024-08-13,C80872,Desk,5,397,593 Main St,Cash,Cancelled,TRK43967487,9,SAVE10,Instagram,1984
ORD200912,2024-01-22,C67604,Desk,2,140,318 Main St,Online,Returned,TRK85545920,7,FREESHIP,Email,279
ORD200913,2023-02-16,C45599,Printer,5,476,505 Main St,Credit Card,Returned,TRK62277685,8,WINTER15,Facebook,2380
ORD200914,2025-02-10,C70352,Desk,1,627,955 Main St,Gift Card,Returned,TRK51589589,4,WINTER15,Facebook,627
ORD200915,2024-02-16,C20643,Laptop,4,503,939 Main St,Debit Card,Shipped,TRK30736692,4,WINTER15,Referral,2012
ORD200916,2024-06-21,C35669,Printer,5,579,165 Main St,Cash,Returned,TRK13928455,6,NO COUPON,Referral,2894
ORD200917,2025-01-20,C65524,Laptop,5,384,836 Main St,Credit Card,Returned,TRK19315310,7,FREESHIP,Google,1919
ORD200918,2025-06-24,C74359,Laptop,5,368,706 Main St,Online,Delivered,TRK18250450,5,NO COUPON,Instagram,1841
ORD200919,2025-02-07,C92086,Printer,2,375,187 Main St,Online,Shipped,TRK23357668,3,FREESHIP,Referral,749
ORD200920,2025-03-12,C26137,Tablet,2,428,978 Main St,Credit Card,Returned,TRK98110407,6,NO COUPON,Instagram,856
ORD200921,2023-07-24,C90573,Tablet,1,439,144 Main St,Gift Card,Cancelled,TRK90075720,3,SAVE10,Referral,439
ORD200922,2024-06-17,C81857,Desk,2,564,487 Main St,Credit Card,Pending,TRK79737732,3,NO COUPON,Instagram,1128
ORD200923,2023-02-11,C91582,Printer,3,650,836 Main St,Credit Card,Pending,TRK99938245,7,WINTER15,Facebook,1950
ORD200924,2025-03-22,C81319,Printer,5,268,991 Main St,Cash,Returned,TRK55330558,5,SAVE10,Email,1342
ORD200925,2024-12-20,C78500,Monitor,5,502,304 Main St,Online,Shipped,TRK97460884,10,WINTER15,Email,2512
ORD200926,2024-03-20,C67533,Desk,1,27,672 Main St,Cash,Delivered,TRK14566395,1,WINTER15,Email,27
ORD200927,2023-02-14,C35566,Laptop,4,65,638 Main St,Debit Card,Shipped,TRK10003020,7,WINTER15,Google,259
ORD200928,2024-05-09,C77166,Laptop,3,247,821 Main St,Debit Card,Returned,TRK18896595,3,WINTER15,Referral,741
ORD200929,2024-10-16,C67936,Tablet,2,536,553 Main St,Debit Card,Pending,TRK71803414,3,NO COUPON,Email,1073
ORD200930,2024-12-16,C59554,Phone,2,456,382 Main St,Debit Card,Returned,TRK28182447,4,FREESHIP,Email,912
ORD200931,2024-01-01,C14005,Printer,2,40,623 Main St,Credit Card,Cancelled,TRK87567926,4,SAVE10,Google,80
ORD200932,2023-03-26,C26118,Laptop,2,72,168 Main St,Online,Delivered,TRK15334251,7,WINTER15,Instagram,145
ORD200933,2023-01-26,C59685,Monitor,2,394,255 Main St,Online,Shipped,TRK43718093,2,NO COUPON,Referral,788
ORD200934,2025-06-01,C40304,Laptop,4,120,692 Main St,Gift Card,Shipped,TRK85790948,8,FREESHIP,Referral,479
ORD200935,2023-11-24,C39593,Phone,3,693,398 Main St,Credit Card,Delivered,TRK62405253,3,FREESHIP,Instagram,2078
ORD200936,2024-01-12,C50612,Chair,4,57,737 Main St,Online,Delivered,TRK44140968,4,SAVE10,Instagram,227
ORD200937,2024-01-16,C39791,Chair,2,299,536 Main St,Debit Card,Cancelled,TRK46221436,5,WINTER15,Email,597
ORD200938,2023-07-12,C39017,Chair,3,331,696 Main St,Credit Card,Cancelled,TRK91155214,6,WINTER15,Referral,994
ORD200939,2025-04-16,C48510,Laptop,2,521,212 Main St,Cash,Delivered,TRK53152886,7,SAVE10,Instagram,1043
ORD200940,2023-03-27,C74003,Printer,4,305,679 Main St,Online,Cancelled,TRK91525779,4,SAVE10,Google,1221
ORD200941,2023-07-17,C91155,Printer,5,112,599 Main St,Credit Card,Cancelled,TRK82162952,9,FREESHIP,Email,559
ORD200942,2023-09-29,C17591,Tablet,1,480,882 Main St,Credit Card,Pending,TRK56070470,1,NO COUPON,Email,480
ORD200943,2023-12-27,C43330,Monitor,3,193,355 Main St,Gift Card,Returned,TRK71594838,6,FREESHIP,Facebook,580
ORD200944,2024-12-16,C32687,Laptop,2,426,448 Main St,Online,Delivered,TRK98284560,7,WINTER15,Google,852
ORD200945,2023-08-20,C79722,Tablet,5,276,619 Main St,Gift Card,Shipped,TRK29976438,10,FREESHIP,Referral,1382
ORD200946,2024-05-04,C65021,Phone,2,405,546 Main St,Cash,Shipped,TRK20626179,4,SAVE10,Email,810
ORD200947,2023-09-07,C85520,Phone,4,466,119 Main St,Online,Returned,TRK65994177,9,FREESHIP,Email,1863
ORD200948,2024-06-21,C94569,Phone,2,594,739 Main St,Gift Card,Cancelled,TRK79269291,2,NO COUPON,Google,1188
ORD200949,2023-11-09,C55778,Desk,5,110,319 Main St,Cash,Pending,TRK93797108,10,NO COUPON,Referral,552
ORD200950,2024-05-31,C19722,Laptop,1,596,891 Main St,Credit Card,Returned,TRK78094361,4,FREESHIP,Instagram,596
ORD200951,2024-07-22,C74928,Printer,2,306,589 Main St,Online,Returned,TRK39845914,4,FREESHIP,Email,612
ORD200952,2025-02-27,C49111,Monitor,3,503,225 Main St,Online,Pending,TRK45303393,5,NO COUPON,Facebook,1510
ORD200953,2023-02-06,C43721,Phone,1,132,971 Main St,Cash,Shipped,TRK89392104,2,FREESHIP,Facebook,132
ORD200954,2024-10-22,C68609,Chair,3,443,240 Main St,Gift Card,Shipped,TRK58273778,3,FREESHIP,Google,1330
ORD200955,2023-01-23,C82068,Chair,1,408,164 Main St,Gift Card,Shipped,TRK25779180,3,WINTER15,Instagram,408
ORD200956,2024-04-11,C21191,Phone,2,161,381 Main St,Debit Card,Delivered,TRK86246309,3,SAVE10,Referral,322
ORD200957,2023-01-12,C73575,Monitor,5,644,851 Main St,Cash,Returned,TRK23387612,8,WINTER15,Facebook,3219
ORD200958,2023-05-13,C82685,Desk,3,159,537 Main St,Gift Card,Delivered,TRK70184320,7,WINTER15,Email,476
ORD200959,2024-04-13,C73996,Tablet,2,144,856 Main St,Credit Card,Returned,TRK74579570,6,SAVE10,Instagram,288
ORD200960,2023-12-11,C87687,Laptop,3,379,312 Main St,Gift Card,Pending,TRK60383805,3,WINTER15,Google,1137
ORD200961,2024-11-11,C55464,Phone,1,601,532 Main St,Online,Shipped,TRK81178598,1,NO COUPON,Facebook,601
ORD200962,2024-09-06,C12459,Phone,2,142,838 Main St,Gift Card,Delivered,TRK30674085,4,SAVE10,Referral,284
ORD200963,2024-03-11,C88075,Chair,5,530,970 Main St,Online,Shipped,TRK42832976,9,FREESHIP,Google,2652
ORD200964,2023-08-20,C18583,Phone,5,364,778 Main St,Credit Card,Cancelled,TRK43084595,10,SAVE10,Referral,1822
ORD200965,2025-06-18,C70412,Laptop,4,578,791 Main St,Gift Card,Cancelled,TRK22192783,5,FREESHIP,Email,2313
ORD200966,2025-05-20,C58503,Monitor,5,281,290 Main St,Credit Card,Cancelled,TRK12981657,7,WINTER15,Facebook,1403
ORD200967,2025-05-06,C52879,Tablet,5,639,502 Main St,Credit Card,Returned,TRK67403284,5,FREESHIP,Google,3195
ORD200968,2024-02-08,C67870,Monitor,4,412,664 Main St,Credit Card,Shipped,TRK72602178,6,WINTER15,Referral,1649
ORD200969,2025-06-05,C19439,Desk,1,440,675 Main St,Gift Card,Shipped,TRK25383993,2,WINTER15,Facebook,440
ORD200970,2024-09-07,C72664,Desk,1,627,241 Main St,Cash,Delivered,TRK86694331,5,SAVE10,Instagram,627
ORD200971,2024-05-27,C32650,Monitor,2,605,934 Main St,Cash,Cancelled,TRK66648743,4,WINTER15,Referral,1211
ORD200972,2024-06-09,C66438,Laptop,1,90,816 Main St,Cash,Delivered,TRK32035271,5,SAVE10,Facebook,90
ORD200973,2025-06-09,C70010,Desk,5,231,141 Main St,Online,Pending,TRK50594008,10,WINTER15,Referral,1154
ORD200974,2023-09-27,C30722,Desk,5,267,274 Main St,Gift Card,Cancelled,TRK52088168,5,NO COUPON,Email,1334
ORD200975,2023-05-18,C70529,Desk,1,106,974 Main St,Gift Card,Returned,TRK82165408,6,SAVE10,Email,106
ORD200976,2024-04-04,C18984,Tablet,3,589,650 Main St,Credit Card,Returned,TRK49298239,6,WINTER15,Referral,1768
ORD200977,2023-01-28,C85841,Chair,4,649,608 Main St,Cash,Pending,TRK99820544,8,SAVE10,Google,2598
ORD200978,2024-06-25,C41508,Printer,4,107,993 Main St,Cash,Delivered,TRK61047536,5,NO COUPON,Google,430
ORD200979,2023-05-31,C75018,Monitor,3,669,299 Main St,Cash,Delivered,TRK51794806,7,SAVE10,Facebook,2007
ORD200980,2023-10-14,C84320,Chair,3,70,107 Main St,Cash,Delivered,TRK81093218,7,WINTER15,Instagram,209
ORD200981,2023-11-26,C12609,Phone,4,137,490 Main St,Debit Card,Pending,TRK56379337,8,SAVE10,Email,547
ORD200982,2024-09-06,C64935,Monitor,1,304,707 Main St,Gift Card,Shipped,TRK42969065,2,SAVE10,Referral,304
ORD200983,2024-11-24,C67528,Monitor,4,296,110 Main St,Gift Card,Shipped,TRK60865210,5,SAVE10,Email,1185
ORD200984,2025-02-28,C44176,Desk,1,78,706 Main St,Credit Card,Shipped,TRK68704764,1,FREESHIP,Facebook,78
ORD200985,2024-07-20,C92788,Desk,1,244,948 Main St,Gift Card,Delivered,TRK83835361,6,SAVE10,Google,244
ORD200986,2024-09-07,C69213,Laptop,4,645,533 Main St,Credit Card,Pending,TRK67837331,7,FREESHIP,Email,2580
ORD200987,2025-06-05,C67387,Phone,5,284,436 Main St,Gift Card,Pending,TRK54120003,8,FREESHIP,Instagram,1419
ORD200988,2025-02-04,C90318,Desk,2,630,818 Main St,Gift Card,Cancelled,TRK52765043,5,WINTER15,Instagram,1259
ORD200989,2023-03-23,C49995,Laptop,4,246,559 Main St,Credit Card,Pending,TRK33212013,4,SAVE10,Instagram,984
ORD200990,2023-11-19,C52313,Phone,2,418,913 Main St,Debit Card,Pending,TRK67368559,2,SAVE10,Google,837
ORD200991,2024-05-09,C10211,Desk,5,127,598 Main St,Debit Card,Cancelled,TRK68938335,10,FREESHIP,Google,636
ORD200992,2024-08-27,C97907,Printer,3,586,933 Main St,Gift Card,Pending,TRK89637569,4,WINTER15,Referral,1759
ORD200993,2024-04-06,C61384,Monitor,3,267,576 Main St,Gift Card,Delivered,TRK33323210,5,WINTER15,Instagram,802
ORD200994,2024-06-27,C27613,Tablet,4,616,971 Main St,Debit Card,Delivered,TRK63701318,9,WINTER15,Google,2463
ORD200995,2023-11-18,C99271,Monitor,2,113,959 Main St,Cash,Pending,TRK87832736,5,SAVE10,Facebook,227
ORD200996,2024-04-28,C28648,Monitor,4,474,101 Main St,Debit Card,Delivered,TRK92240846,7,SAVE10,Facebook,1895
ORD200997,2023-11-27,C26210,Laptop,3,445,805 Main St,Cash,Delivered,TRK40616861,6,SAVE10,Facebook,1334
ORD200998,2023-05-19,C90350,Phone,2,184,783 Main St,Debit Card,Cancelled,TRK22824230,6,SAVE10,Google,367
ORD200999,2023-12-24,C61957,Printer,1,483,652 Main St,Cash,Pending,TRK43983841,6,FREESHIP,Google,483
ORD201000,2023-06-21,C90132,Printer,5,261,582 Main St,Online,Delivered,TRK52664903,9,SAVE10,Email,1305
ORD201001,2023-12-08,C31371,Printer,2,254,122 Main St,Gift Card,Shipped,TRK19554327,6,NO COUPON,Referral,507
ORD201002,2025-06-19,C83911,Tablet,4,700,944 Main St,Cash,Pending,TRK33188106,5,WINTER15,Referral,2800
ORD201003,2023-01-11,C84700,Printer,5,320,582 Main St,Cash,Shipped,TRK14706969,7,SAVE10,Google,1600
ORD201004,2025-06-09,C87529,Chair,4,247,296 Main St,Online,Pending,TRK15739505,8,SAVE10,Referral,988
ORD201005,2023-03-02,C38065,Printer,3,393,426 Main St,Credit Card,Returned,TRK11448295,6,NO COUPON,Google,1179
ORD201006,2024-05-27,C27435,Tablet,5,421,860 Main St,Cash,Delivered,TRK91458233,7,SAVE10,Facebook,2105
ORD201007,2024-03-20,C46651,Monitor,2,73,839 Main St,Cash,Pending,TRK60444502,4,WINTER15,Facebook,147
ORD201008,2023-01-13,C62557,Monitor,3,411,257 Main St,Cash,Delivered,TRK12742366,8,FREESHIP,Instagram,1233
ORD201009,2023-09-02,C54494,Tablet,2,176,696 Main St,Credit Card,Delivered,TRK95958645,2,FREESHIP,Email,353
ORD201010,2023-03-31,C33729,Monitor,3,660,533 Main St,Credit Card,Cancelled,TRK35649833,6,SAVE10,Email,1979
ORD201011,2024-12-03,C47823,Phone,2,478,654 Main St,Online,Shipped,TRK22271097,3,NO COUPON,Google,957
ORD201012,2024-12-03,C84570,Printer,4,30,301 Main St,Online,Returned,TRK12551882,6,NO COUPON,Facebook,120
ORD201013,2025-04-26,C91123,Laptop,4,301,842 Main St,Cash,Cancelled,TRK49568409,9,FREESHIP,Facebook,1202
ORD201014,2024-02-04,C92548,Tablet,5,226,160 Main St,Debit Card,Returned,TRK21682892,6,FREESHIP,Email,1132
ORD201015,2024-01-26,C97454,Printer,2,349,892 Main St,Online,Shipped,TRK73249329,2,SAVE10,Instagram,699
ORD201016,2023-12-29,C20257,Tablet,5,269,669 Main St,Debit Card,Delivered,TRK62135578,7,WINTER15,Email,1344
ORD201017,2024-08-25,C51694,Chair,2,681,953 Main St,Gift Card,Delivered,TRK83122112,6,FREESHIP,Referral,1362
ORD201018,2023-07-08,C77499,Laptop,3,182,209 Main St,Cash,Delivered,TRK20703086,3,NO COUPON,Instagram,547
ORD201019,2024-04-06,C28386,Desk,1,277,293 Main St,Cash,Returned,TRK32954229,2,SAVE10,Referral,277
ORD201020,2024-04-22,C50211,Tablet,2,27,312 Main St,Online,Delivered,TRK47787981,3,SAVE10,Instagram,53
ORD201021,2023-10-23,C74519,Phone,3,315,309 Main St,Credit Card,Cancelled,TRK97351945,4,SAVE10,Email,946
ORD201022,2025-02-24,C19071,Tablet,3,451,396 Main St,Credit Card,Shipped,TRK66537096,8,SAVE10,Referral,1353
ORD201023,2024-09-23,C65251,Laptop,5,234,291 Main St,Cash,Shipped,TRK32059025,10,NO COUPON,Referral,1168
ORD201024,2024-01-29,C90612,Chair,3,368,731 Main St,Cash,Pending,TRK93022878,7,FREESHIP,Facebook,1103
ORD201025,2025-05-17,C28406,Chair,1,24,174 Main St,Gift Card,Delivered,TRK98841457,2,FREESHIP,Instagram,24
ORD201026,2023-05-01,C55454,Monitor,1,677,807 Main St,Online,Delivered,TRK13281370,1,WINTER15,Facebook,677
ORD201027,2024-05-21,C93467,Laptop,4,555,983 Main St,Cash,Returned,TRK77377373,6,NO COUPON,Google,2219
ORD201028,2023-02-17,C60042,Desk,4,440,610 Main St,Cash,Cancelled,TRK84651559,6,NO COUPON,Instagram,1761
ORD201029,2025-03-01,C44733,Desk,1,87,851 Main St,Credit Card,Shipped,TRK41500198,4,FREESHIP,Email,87
ORD201030,2023-10-02,C61773,Phone,4,245,176 Main St,Credit Card,Delivered,TRK12936357,6,WINTER15,Email,981
ORD201031,2023-02-28,C59183,Phone,5,665,136 Main St,Debit Card,Pending,TRK18129706,8,SAVE10,Email,3323
ORD201032,2023-04-20,C26188,Chair,1,619,990 Main St,Online,Delivered,TRK61634201,6,WINTER15,Referral,619
ORD201033,2024-12-24,C20338,Monitor,1,371,331 Main St,Gift Card,Delivered,TRK30654048,2,FREESHIP,Referral,371
ORD201034,2024-06-16,C84524,Printer,4,518,766 Main St,Cash,Cancelled,TRK76751888,8,FREESHIP,Facebook,2072
ORD201035,2023-11-12,C70315,Laptop,4,506,911 Main St,Cash,Cancelled,TRK97732085,5,NO COUPON,Referral,2024
ORD201036,2024-05-31,C98278,Phone,3,414,552 Main St,Gift Card,Shipped,TRK49684737,8,SAVE10,Facebook,1241
ORD201037,2023-12-13,C32347,Printer,1,250,408 Main St,Cash,Pending,TRK54073964,1,SAVE10,Google,250
ORD201038,2025-03-15,C77961,Tablet,3,363,422 Main St,Debit Card,Returned,TRK28969024,5,NO COUPON,Facebook,1088
ORD201039,2025-06-28,C49137,Desk,2,299,177 Main St,Credit Card,Cancelled,TRK79362428,2,WINTER15,Instagram,598
ORD201040,2023-11-15,C13169,Tablet,1,536,932 Main St,Debit Card,Delivered,TRK66288666,5,FREESHIP,Google,536
ORD201041,2023-02-11,C21167,Monitor,4,559,948 Main St,Gift Card,Shipped,TRK97737564,9,WINTER15,Google,2236
ORD201042,2024-12-09,C59724,Tablet,2,410,414 Main St,Debit Card,Shipped,TRK67878272,2,WINTER15,Facebook,820
ORD201043,2025-01-11,C43965,Tablet,2,180,675 Main St,Gift Card,Shipped,TRK94346739,5,NO COUPON,Instagram,360
ORD201044,2025-06-22,C63018,Printer,1,38,215 Main St,Credit Card,Delivered,TRK52335337,4,FREESHIP,Referral,38
ORD201045,2024-09-20,C11893,Laptop,5,316,671 Main St,Gift Card,Returned,TRK72012758,7,NO COUPON,Email,1582
ORD201046,2024-10-07,C85421,Tablet,3,547,466 Main St,Online,Shipped,TRK16524006,4,WINTER15,Instagram,1641
ORD201047,2023-06-23,C81726,Chair,4,540,394 Main St,Gift Card,Shipped,TRK69872994,6,WINTER15,Referral,2161
ORD201048,2024-09-09,C57601,Monitor,4,74,889 Main St,Debit Card,Shipped,TRK21153699,9,NO COUPON,Google,295
ORD201049,2024-07-18,C60575,Desk,5,392,587 Main St,Credit Card,Shipped,TRK44468232,6,NO COUPON,Instagram,1959
ORD201050,2023-08-20,C70659,Laptop,5,70,722 Main St,Online,Returned,TRK49663597,9,NO COUPON,Instagram,349
ORD201051,2025-03-05,C35043,Monitor,5,26,820 Main St,Gift Card,Shipped,TRK65097450,5,FREESHIP,Facebook,132
ORD201052,2023-09-11,C12301,Tablet,1,532,493 Main St,Online,Shipped,TRK25145796,1,WINTER15,Google,532
ORD201053,2024-09-15,C32798,Phone,2,497,679 Main St,Online,Pending,TRK37375451,2,SAVE10,Instagram,993
ORD201054,2023-11-29,C42949,Printer,1,661,447 Main St,Debit Card,Delivered,TRK46415143,3,WINTER15,Instagram,661
ORD201055,2023-10-23,C10787,Monitor,4,275,932 Main St,Debit Card,Delivered,TRK91512567,9,WINTER15,Email,1099
ORD201056,2024-06-14,C26152,Phone,2,486,790 Main St,Online,Pending,TRK49382455,6,SAVE10,Referral,973
ORD201057,2024-09-24,C46210,Laptop,3,429,535 Main St,Debit Card,Shipped,TRK81611937,3,WINTER15,Facebook,1287
ORD201058,2023-09-08,C32943,Desk,2,412,127 Main St,Credit Card,Returned,TRK26949106,2,FREESHIP,Instagram,824
ORD201059,2024-09-22,C73629,Desk,1,266,601 Main St,Credit Card,Returned,TRK11492924,3,WINTER15,Instagram,266
ORD201060,2024-05-07,C38024,Tablet,2,273,824 Main St,Cash,Shipped,TRK93370912,7,WINTER15,Referral,547
ORD201061,2025-01-29,C25445,Laptop,5,132,830 Main St,Cash,Shipped,TRK12402431,8,FREESHIP,Google,659
ORD201062,2023-08-23,C13501,Chair,5,86,301 Main St,Gift Card,Cancelled,TRK65149372,5,NO COUPON,Facebook,428
ORD201063,2024-06-19,C42108,Desk,2,321,336 Main St,Credit Card,Shipped,TRK58407918,5,FREESHIP,Referral,641
ORD201064,2025-02-12,C32121,Laptop,4,199,654 Main St,Cash,Returned,TRK96074264,9,FREESHIP,Referral,795
ORD201065,2023-10-30,C47778,Printer,5,667,488 Main St,Debit Card,Delivered,TRK79504329,7,SAVE10,Referral,3334
ORD201066,2023-12-20,C10791,Desk,1,355,674 Main St,Debit Card,Cancelled,TRK20321248,5,SAVE10,Instagram,355
ORD201067,2023-06-06,C78959,Phone,2,316,384 Main St,Online,Returned,TRK37426359,2,NO COUPON,Instagram,632
ORD201068,2024-08-03,C29914,Laptop,1,133,469 Main St,Debit Card,Shipped,TRK22073506,2,SAVE10,Referral,133
ORD201069,2023-02-25,C70506,Monitor,1,454,255 Main St,Gift Card,Returned,TRK12518384,3,NO COUPON,Facebook,454
ORD201070,2024-09-06,C46873,Desk,4,491,496 Main St,Debit Card,Pending,TRK10926575,6,NO COUPON,Email,1965
ORD201071,2025-06-24,C94037,Phone,2,255,216 Main St,Cash,Shipped,TRK47536985,2,NO COUPON,Google,510
ORD201072,2023-02-26,C88644,Monitor,1,393,977 Main St,Gift Card,Cancelled,TRK14900878,4,SAVE10,Referral,393
ORD201073,2024-10-11,C69471,Tablet,4,362,294 Main St,Debit Card,Returned,TRK11107152,4,NO COUPON,Facebook,1448
ORD201074,2024-05-10,C21437,Phone,1,223,120 Main St,Online,Returned,TRK81624772,4,NO COUPON,Google,223
ORD201075,2024-08-31,C40949,Monitor,2,553,609 Main St,Debit Card,Delivered,TRK43066749,7,WINTER15,Instagram,1105
ORD201076,2023-05-08,C99116,Laptop,4,687,176 Main St,Cash,Shipped,TRK52711973,6,NO COUPON,Referral,2746
ORD201077,2025-03-07,C57861,Printer,3,305,115 Main St,Credit Card,Cancelled,TRK47775217,8,SAVE10,Referral,915
ORD201078,2023-03-18,C62627,Desk,1,41,881 Main St,Online,Returned,TRK90060232,4,WINTER15,Email,41
ORD201079,2024-06-20,C89979,Phone,5,634,144 Main St,Gift Card,Delivered,TRK99055909,8,NO COUPON,Email,3170
ORD201080,2023-01-20,C70613,Laptop,5,465,438 Main St,Gift Card,Delivered,TRK33140293,7,NO COUPON,Referral,2324
ORD201081,2023-04-21,C55636,Monitor,4,426,494 Main St,Credit Card,Pending,TRK85897054,5,FREESHIP,Google,1702
ORD201082,2023-10-06,C96595,Chair,3,573,177 Main St,Debit Card,Pending,TRK59779174,5,SAVE10,Email,1720
ORD201083,2024-07-09,C68508,Chair,1,123,895 Main St,Credit Card,Delivered,TRK98960285,3,SAVE10,Email,123
ORD201084,2023-01-08,C45175,Phone,1,71,128 Main St,Gift Card,Pending,TRK41792296,1,WINTER15,Instagram,71
ORD201085,2023-05-21,C28049,Printer,2,647,404 Main St,Debit Card,Shipped,TRK91426444,7,WINTER15,Instagram,1293
ORD201086,2023-12-23,C46967,Tablet,2,513,401 Main St,Online,Pending,TRK91439791,5,WINTER15,Instagram,1027
ORD201087,2025-03-23,C84134,Laptop,4,693,530 Main St,Online,Shipped,TRK48659380,8,SAVE10,Instagram,2772
ORD201088,2023-11-30,C49831,Desk,3,491,213 Main St,Gift Card,Shipped,TRK21232601,6,WINTER15,Instagram,1474
ORD201089,2025-03-15,C13324,Tablet,2,600,440 Main St,Gift Card,Shipped,TRK66967997,2,NO COUPON,Instagram,1199
ORD201090,2023-02-25,C61225,Monitor,2,650,996 Main St,Gift Card,Returned,TRK37022954,6,NO COUPON,Instagram,1301
ORD201091,2024-10-08,C16400,Laptop,3,209,123 Main St,Debit Card,Pending,TRK57771859,4,NO COUPON,Email,628
ORD201092,2023-08-21,C38642,Laptop,5,209,930 Main St,Debit Card,Delivered,TRK47744396,6,WINTER15,Email,1046
ORD201093,2023-06-09,C86773,Phone,4,197,557 Main St,Gift Card,Returned,TRK22612240,9,FREESHIP,Instagram,789
ORD201094,2023-06-28,C66093,Printer,4,649,615 Main St,Credit Card,Shipped,TRK54950785,6,SAVE10,Instagram,2596
ORD201095,2024-04-23,C33051,Phone,2,442,397 Main St,Online,Delivered,TRK92929755,2,SAVE10,Email,883
ORD201096,2025-05-03,C18169,Tablet,2,465,782 Main St,Debit Card,Returned,TRK49482923,2,NO COUPON,Facebook,930
ORD201097,2024-12-26,C81370,Monitor,5,506,344 Main St,Gift Card,Shipped,TRK99682998,7,WINTER15,Google,2532
